num_players,player_stack,player_cards,pre_flop,flop,decision_flop,turn,decision_turn,river,decision_river,net_result,winners
5,42.5,Kh Kd,"received, received, raises, calls",6d 10h 8s,"checks, raises, mucks, mucks",,,,,12.88,IlxxxlI
5,5.0,6h 7s,"received, received, folds",Qd 5d Kc,,8d,,As,,0.0,itsGyall
4,27.99,Jh 4h,"received, received, folds, does",,,,,,folded,0.0,IgLa
5,22.0,5c Ad,"has, received, received, mucks, mucks",,,,,,,0.25,IlxxxlI
4,20.75,Qh,"has, received, received, raises",Jc As 2h,"bets, mucks, mucks",,,,,1.13,IlxxxlI
4,5.0,2s Qc,"received, received, folds, does",,,,,,folded,0.0,itsGyall
6,20.77,3c 4c,"received, received, folds, does",,,,,,folded,0.0,WeakAndWeary
2,20.0,2s 8d,"has, received, received, folds",2h 9s 10c,,7h,,,,-0.25,Fast
6,10.33,8d 5s,"has, received, received, folds, does",,,,,,folded,-0.25,Irene13
5,11.0,9d 6s,"received, received, folds",As Ac 8s,,,,,,0.0,Rabb1tH0le
4,20.5,Kh Ac,"has, received, received, mucks, mucks",,,,,,,0.25,IlxxxlI
4,28.24,5d 7d,"has, received, received, folds, does",,,,,,folded,-0.25,Arabella505
5,42.5,Kc 3d,"received, received, folds",6c 8c 6s,,7h,,,,0.0,meandkids
4,11.0,Js 2c,"received, received, folds, does",,,,,,folded,0.0,tszis
6,20.77,5d,"received, received, folds",6c 4s 5s,,2s,,,,0.0,dragggonfly
4,5.0,4c Jd,"has, received, received, folds",Kh 4s 3d,,7s,,2h,,-0.1,itsGyall
4,5.0,6d 2d,"received, received, folds",Qd 7d Jh,,9d,,3d,,0.0,Ram1789
4,10.0,Ad 9h,"has, received, received, calls",7c 6h 5c,"checks, folds, folded",7s,,,,-0.63,Ice
5,5.0,Qd Kd,"received, received, raises",5s 6d 9c,checks,4s,"folds, folded",8h,,-0.5,Bigteezoe
4,20.5,3c,"received, received, folds, does",,,,,,folded,0.0,Polar1z1ng
4,10.0,Ad,"has, received, received, raises, mucks, mucks",,,,,,,1.0,IlxxxlI
5,28.74,3s 4d,"has, received, received, folds, does",,,,,,folded,-0.5,Arabella505
6,10.33,2d As,"received, received, folds",4s Kc Jc,,9c,,7s,,0.0,ABMTLQC
5,20.5,Ks 9h,"received, received, folds, does",,,,,,folded,0.0,braaaap
4,10.0,6h As,"received, received, folds",3d 4s 6d,,Jd,,Kd,,0.0,ABMTLQC
4,10.0,5d,"received, received, folds, does",,,,,,folded,0.0,Amph1tryons
5,28.74,7c 4d,"received, received, folds, does",,,,,,folded,0.0,Arabella505
5,42.5,Kh 2s,"received, received, folds",As Qs 2c,,7c,,,,0.0,g
6,20.77,6s Qc,"received, received, folds",7c 3h 10h,,Ks,,4s,,0.0,IgLa
5,5.0,8c 8h,"has, received, received, raises",6d 5d Jc,"checks, folds, does",,,,folded,-0.62,imightbebluffing
2,21.25,9d,"has, received, received, raises",Qs 2h Qc,bets,Qd,checks,6h,"checks, mucks",-2.04,flyshark01
4,5.0,5d Kc,"has, received, received, folds",As 2d 7s,,8s,,4c,,-0.25,Bunddler88
3,10.0,As 6s,"has, received, received, folds, does",,,,,,folded,-0.1,Ice
4,10.0,Js 9c,"has, received, received, folds",5h 8d Kh,,,,,,-0.25,tszis
3,5.0,8d Qc,"received, received, folds",7s 10d 2s,,2h,,,,0.0,Ram1789
6,20.75,5h Ad,"has, received, received, folds, does",,,,,,folded,-0.25,WeakAndWeary
5,22.0,Qc 5s,"received, received, is, folds",2d 8h Js,,,,,,0.0,THEKELL
6,10.33,3h 8s,"received, received, folds",Kd 9h Jh,,Jc,,3s,,0.0,JohnnyTwoShots
4,10.0,6c Qh,"received, received, folds, does",,,,,,folded,0.0,xin1575
5,28.99,Qd 2s,"has, received, received, folds, does",,,,,,folded,-0.25,Jui
2,21.0,3d 4c,"has, received, received, mucks, mucks",,,,,,,0.25,IlxxxlI
4,10.0,Qc Jd,"received, received, raises",Js 6d 7h,"is, checks",Kd,raises,Jh,caps,6.85,IlxxxlI
6,21.25,2s 9d,"has, received, received, folds, does",,,,,,folded,-0.5,WomboComboAA
6,10.33,Ah 6d,"received, received, folds, does",,,,,,folded,0.0,JohnnyTwoShots
5,22.0,3s 7s,"received, received, folds, does",,,,,,folded,0.0,QDevilQ
5,5.0,8d,"has, received, received, folds",7d 2s Qs,,As,,,,-0.25,NanielDegreanu
3,10.0,4c 5c,"has, received, received, calls",Jh Qs 6d,"checks, folds, does",,,,folded,-0.75,tszis
2,20.5,7d Ks,"has, received, received, raises, mucks, mucks",,,,,,,0.5,IlxxxlI
4,10.1,9c 5s,"has, received, received, folds, does",,,,,,folded,-0.1,BiGFck
6,20.77,9h 3s,"received, received, folds",4d 5s 9d,,,,,,0.0,WeakAndWeary
5,5.0,Jd 4c,"received, received, folds, does",,,,,,folded,0.0,imightbebluffing
5,10.0,2c,"received, received, folds",10s 8c 4c,,Js,,8s,,0.0,Irene13
5,45.0,6s 6c,"has, received, received, raises",5h 10s Kh,checks,Ks,checks,Qs,"checks, folds, folded",-2.5,St3p04ka
5,22.25,2s Qs,"has, received, received, folds, does",,,,,,folded,-0.25,Jui
4,5.0,7s 5s,"has, received, received, folds",Kd 6c 6h,,7d,,,,-0.1,Ice
6,10.33,Qd 6c,"received, received, folds",Kc 10s 8s,,,,,,0.0,ABMTLQC
5,22.25,Qs Ah,"has, received, received, raises",Qc 6c 7s,bets,6h,"allin, mucks, mucks",,,6.74,IlxxxlI
4,10.0,Ah 9c,"has, received, received, mucks, mucks",,,,,,,0.1,IlxxxlI
5,22.0,Kh 5h,"has, received, received, mucks, mucks",,,,,,,0.25,IlxxxlI
6,21.02,8c 3s,"has, received, received, folds, does",,,,,,folded,-0.25,KingRey33
5,10.0,9h As,"received, received, folds, does",,,,,,folded,0.0,Irene13
6,21.25,9c 7c,"received, received, folds",4s 9s Ah,,Ad,,,,0.0,WomboComboAA
3,5.0,,"has, received, received, allin",8s 6h As,,Qh,,3d,,-5.0,MAK517
5,5.0,Qc 4s,"received, received, folds",Qd 6c 5c,,,,,,0.0,Kr3bsy
6,10.43,Kc Js,"has, received, received, folds",2h 7h 8c,,,,,,-0.1,JohnnyTwoShots
5,22.25,7h 9d,"received, received, folds",9c Jc Js,,,,,,0.0,Jui
5,22.0,Qc 3h,"received, received, folds",10s 9d 5h,,,,,,0.0,Jui
5,10.0,Qs 2c,"received, received, folds, does",,,,,,folded,0.0,BiGFck
6,10.68,3s Qs,"has, received, received, folds, does",,,,,,folded,-0.25,JohnnyTwoShots
5,22.25,3c 3d,"received, received, folds, does",,,,,,folded,0.0,Arabella505
5,46.0,2s 4d,"has, received, received, folds",9h 6h 3h,,5d,,3s,,-1.0,g
6,20.5,7c Ac,"received, received, raises, mucks, mucks",,,,,,,0.75,IlxxxlI
6,10.0,5d Ac,"received, received, folds",5c 7h 6d,,7s,,,,0.0,ABMTLQC
4,5.0,Ad 5h,"received, received, folds",8c Jh 4d,,,,,,0.0,Ice
5,5.0,3c 7h,"received, received, folds",7c 5c 8h,,,,,,0.0,NanielDegreanu
6,20.0,9c 6s,"has, received, received, checks",6c 9d Kh,bets,As,"bets, mucks, mucks",,,1.02,IlxxxlI
6,10.68,6d Ad,"received, received, folds, does",,,,,,folded,0.0,raraAvis8
5,5.0,4h Qs,"has, received, received, folds, does",,,,,,folded,-0.1,imightbebluffing
6,20.5,4s Qs,"received, received, folds, does",,,,,,folded,0.0,WomboComboAA
5,46.0,8c 2s,"received, received, folds",3d 2h 3c,,,,,,0.0,g
5,22.25,5d 4d,"received, received, folds, does",,,,,,folded,0.0,Jui
4,10.0,4c Jh,"received, received, folds",Jc Qs 5h,,,,,,0.0,marcapp
5,10.0,9s 4s,"received, received, folds",Js 5s Jc,,9d,,9c,,0.0,bingobangobongo
5,22.25,Kh 2c,"received, received, folds, does",,,,,,folded,0.0,Polar1z1ng
6,10.68,2d,"received, received, folds",Ad Kc 7d,,3d,,,,0.0,raraAvis8
6,10.0,5h 6h,"has, received, received, folds",4h 9s 6d,,8h,,,,-0.1,Rabb1tH0le
6,20.5,5s,"received, received, folds, does",,,,,,folded,0.0,Polar1z1ng
6,10.68,9d 4h,"received, received, folds, does",,,,,,folded,0.0,ABMTLQC
4,46.0,Jh 9c,"received, received, folds",5d 5c 9d,,Kc,,3h,,0.0,g
6,10.0,4c,"has, received, received, folds, does",,,,,,folded,-0.25,xin1575
6,20.0,8c 5c,"has, received, received, raises, mucks, mucks",,,,,,,0.5,IlxxxlI
5,5.0,Jc,"received, received, folds",7c Ac 6h,,2d,,7d,,0.0,maxxxim
5,22.0,4s,"received, received, folds",9c Ah 9s,,2d,,,,0.0,xROCKETMANx
5,20.25,Ad As,"has, received, received, raises, mucks, mucks",,,,,,,2.0,IlxxxlI
4,46.0,4s 6d,"received, received, folds, does",,,,,,folded,0.0,g
6,10.33,8c 4c,"received, received, raises, mucks, mucks",,,,,,,0.35,IlxxxlI
5,21.25,8c 8s,"received, received, raises, mucks, mucks",,,,,,,0.75,IlxxxlI
6,10.0,7h 6d,"received, received, folds, does",,,,,,folded,0.0,liusanity
5,20.75,7s 2c,"has, received, received, folds, does",,,,,,folded,-0.5,Polar1z1ng
6,10.43,Qs 2h,"has, received, received, folds, does",,,,,,folded,-0.1,Irene13
6,20.0,2s 3c,"received, received, folds",Kh 4c 3h,,Js,,4h,,0.0,WeakAndWeary
5,5.0,4d 5c,"has, received, received, folds, does",,,,,,folded,-0.1,maxxxim
5,10.1,4s 9d,"has, received, received, folds",Qs 4h 8c,,7c,,,,-0.1,bingobangobongo
4,46.0,3d 2h,"received, received, folds, does",,,,,,folded,0.0,St3p04ka
6,10.68,5d,"has, received, received, folds, does",,,,,,folded,-0.25,Irene13
5,20.0,Qc 8s,"received, received, folds, does",,,,,,folded,0.0,braaaap
5,20.0,Ah,"received, received, raises, mucks, mucks",,,,,,,1.25,IlxxxlI
4,45.0,Ah Js,"has, received, received, raises, mucks, mucks",,,,,,,1.0,IlxxxlI
4,10.23,3d 3h,"received, received, raises",Qs 10h Kc,"folds, folded",9h,,Qc,,-0.62,Ice
5,5.0,6d,"has, received, received, folds, does",,,,,,folded,-0.25,MAK517
5,20.75,Js 7h,"received, received, folds",Qd 8d As,,3s,,,,0.0,WomboComboAA
4,10.0,5s,"has, received, received, mucks, mucks",,,,,,,0.1,IlxxxlI
6,10.68,4d 2c,"received, received, folds, does",,,,,,folded,0.0,ABMTLQC
5,20.0,Ks 5h,"has, received, received, folds, does",,,,,,folded,-0.25,xROCKETMANx
4,46.0,6h 8h,"has, received, received, folds, does",,,,,,folded,-1.0,rivergods
6,10.0,8d 3h,"received, received, folds",Qd Ah As,,5h,,,,0.0,Rabb1tH0le
5,20.0,6c 3s,"has, received, received, folds",Qd 4d 9d,,Ah,,Ad,,-0.5,Prestidigitator
4,10.0,Kd 5d,"received, received, folds, does",,,,,,folded,0.0,Irene13
5,20.0,9s 5h,"received, received, folds, does",,,,,,folded,0.0,WeakAndWeary
6,10.68,2c Js,"received, received, folds, does",,,,,,folded,0.0,Irene13
5,20.0,5c 3h,"has, received, received, folds, does",,,,,,folded,-0.5,Jui
5,20.75,Kc 6h,"received, received, folds",6s 5h 8d,,,,,,0.0,Polar1z1ng
4,10.23,7s,"received, received, folds",Kh 7h 6c,,9d,,9s,,0.0,annaroyer
5,20.0,Qh 9h,"received, received, folds, does",,,,,,folded,0.0,so_it_goes
5,20.0,Ac 9s,"received, received, raises, mucks, mucks",,,,,,,0.75,IlxxxlI
5,10.68,3h Qc,"received, received, folds, does",,,,,,folded,0.0,raraAvis8
5,20.0,7h,"received, received, folds, does",,,,,,folded,0.0,IgLa
4,46.0,4s,"received, received, folds",4d Ks Kc,,Jc,,9s,,0.0,g
5,20.0,9c,"received, received, folds, does",,,,,,folded,0.0,THEKELL
5,10.68,Ad 3h,"received, received, folds, does",,,,,,folded,0.0,tszis
3,10.0,9h Jd,"received, received, folds",8c 3h 3s,,,,,,0.0,ABMTLQC
4,46.0,4c 3h,"received, received, folds, does",,,,,,folded,0.0,rivergods
5,5.0,8s 7h,"received, received, folds",2c 4h Qh,,7c,,5s,,0.0,Ram1789
5,10.78,Qd 8s,"has, received, received, folds, does",,,,,,folded,-0.1,ABMTLQC
4,46.0,2c,"received, received, folds, does",,,,,,folded,0.0,St3p04ka
5,20.0,8c 4c,"received, received, folds",Kc 2h 10h,,5d,,,,0.0,WeakAndWeary
6,20.75,Qd,"has, received, received, calls",4h 4d 2s,"checks, folds, does",,,,folded,-1.0,dragggonfly
2,20.25,7s 7c,"has, received, received, mucks, mucks",,,,,,,0.25,IlxxxlI
4,45.0,Ah 6h,"has, received, received, raises, mucks, mucks",,,,,,,1.0,IlxxxlI
6,10.0,4s 3c,"received, received, folds",9s 5h Ad,,8d,,2s,,0.0,liusanity
5,5.0,5c 9h,"received, received, folds",6h 7c Kc,,,,,,0.0,MAK517
5,20.25,4h Ah,"has, received, received, folds",5c 3s 10s,,5d,,,,-0.25,IgLa
5,10.0,2s 3h,"received, received, folds, does",,,,,,folded,0.0,tszis
4,10.0,8d 7c,"has, received, received, calls",3s 5c Js,checks,8s,checks,Kh,checks,0.23,IlxxxlI
2,20.0,Qd 6d,"has, received, received, mucks, mucks",,,,,,,0.25,IlxxxlI
5,20.0,3c Qd,"received, received, folds",Kc 7c 9h,,4c,,,,0.0,THEKELL
5,20.0,5h Qs,"received, received, folds, does",,,,,,folded,0.0,WomboComboAA
3,10.35,Qs Ks,"received, received, raises, calls",9s 3s 2d,allin,8c,,6c,,-10.35,ABMTLQC
6,20.75,8c,"received, received, folds, does",,,,,,folded,0.0,goodygumdrop
5,20.75,4d,"has, received, received, folds, does",,,,,,folded,-0.5,IgLa
4,46.0,7c 7h,"has, received, received, folds, does",,,,,,folded,-1.0,meandkids
5,10.1,2s 9h,"has, received, received, folds, does",,,,,,folded,-0.1,xin1575
3,10.0,Jc Qs,"received, received, raises, mucks, mucks",,,,,,,0.35,IlxxxlI
6,11.03,7c Kd,"has, received, received, folds, does",,,,,,folded,-0.25,ABMTLQC
3,20.0,Kd 6c,"received, received, folds, does",,,,,,folded,0.0,Jui
5,10.0,4s 6d,"has, received, received, mucks, mucks",,,,,,,0.1,IlxxxlI
5,20.0,5d Ac,"received, received, folds",5s Ks 7s,,,,,,0.0,THEKELL
6,20.75,6d Ah,"received, received, folds, does",,,,,,folded,0.0,dragggonfly
5,5.0,Ah,"received, received, raises",5c Qs 10c,checks,7c,calls,Kh,"folds, folded",-0.87,Ram1789
4,46.0,Jh 5d,"received, received, folds, does",,,,,,folded,0.0,g
4,5.0,3c Jh,"received, received, folds, does",,,,,,folded,0.0,Ram1789
5,20.75,Kc 6d,"received, received, folds, does",,,,,,folded,0.0,Polar1z1ng
4,10.0,Qc,"has, received, received, checks",4h 2d Ad,"checks, folds, does",,,,folded,-0.25,marcapp
5,20.0,3h,"received, received, folds",10s 4d Ah,,3c,,,,0.0,Polar1z1ng
4,46.0,Ks 3h,"received, received, folds, does",,,,,,folded,0.0,St3p04ka
6,20.0,9d 9c,"received, received, raises, mucks, mucks",,,,,,,0.75,IlxxxlI
5,20.0,6h 3h,"has, received, received, folds, does",,,,,,folded,-0.25,xROCKETMANx
3,20.98,Js 8s,"has, received, received, raises",4s Ad Ac,bets,7h,"checks, folds, does",,folded,-2.04,Jui
5,10.0,6c 6s,"received, received, raises, folds, does",,,,,,folded,-0.5,Rabb1tH0le
5,20.75,8d 5h,"received, received, folds, does",,,,,,folded,0.0,IgLa
3,10.25,3s,"has, received, received, calls",9c 9s 3h,bets,Ah,"checks, folds, does",,folded,-0.5,t0x1cAce
5,20.18,As 2d,"has, received, received, folds, does",,,,,,folded,-0.5,THEKELL
5,20.25,4h,"has, received, received, folds, does",,,,,,folded,-0.25,WeakAndWeary
4,46.0,6c 3d,"received, received, folds, does",,,,,,folded,0.0,St3p04ka
6,20.0,3s Qh,"received, received, folds, does",,,,,,folded,0.0,IgLa
5,20.18,3h 7h,"received, received, folds, does",,,,,,folded,0.0,Jui
4,10.5,3s 5c,"has, received, received, folds, does",,,,,,folded,-0.25,t0x1cAce
4,45.0,Qs Kd,"has, received, received, raises, mucks, mucks",,,,,,,1.0,IlxxxlI
3,22.48,8h 7h,"has, received, received, calls",Kc 2c 3c,"folds, does",,,,folded,-1.5,Heksebrygg
5,20.75,6h Jd,"received, received, folds, does",,,,,,folded,0.0,WomboComboAA
4,5.0,4d 2s,"has, received, received, folds",3s Jh 10d,,9c,,Kd,,-0.1,Ram1789
6,10.0,Kc,"received, received, folds",2c 7c 3h,,,,,,0.0,xin1575
4,46.0,2d 6s,"has, received, received, folds, does",,,,,,folded,-1.0,St3p04ka
5,20.18,Qh,"received, received, folds",3s Kh Ad,,,,,,0.0,so_it_goes
6,20.75,2h,"has, received, received, folds, does",,,,,,folded,-0.5,WeakAndWeary
6,20.0,Kh 8d,"has, received, received, folds, does",,,,,,folded,-0.25,IgLa
5,20.0,7s 6s,"received, received, raises, mucks, mucks",,,,,,,0.75,IlxxxlI
3,22.48,8c,"received, received, folds, does",,,,,,folded,0.0,Heksebrygg
6,10.0,4d,"received, received, folds, does",,,,,,folded,0.0,xin1575
6,11.03,2s 5d,"received, received, folds",3h Qs Jd,,Qh,,Js,,0.0,ABMTLQC
4,10.0,4d Qc,"received, received, folds",Kh Ac 9h,,Qs,,,,0.0,PhillyPoker19
6,20.0,Qd Ad,"received, received, raises, mucks, mucks",,,,,,,0.75,IlxxxlI
5,5.0,2s Ah,"has, received, received, checks",5d Kh 4c,calls,6d,calls,Kd,"folds, folded",-0.75,maxxxim
3,22.48,4s Qh,"received, received, folds, does",,,,,,folded,0.0,so_it_goes
5,20.18,8s Qc,"received, received, folds",9c 2h Jd,,Jh,,6c,,0.0,xROCKETMANx
4,20.0,Ks Ad,"has, received, received, allin",8s 5s 7c,,8c,,3c,,-20.0,Arabella505
6,11.03,5s Jc,"received, received, folds, does",,,,,,folded,0.0,Irene13
5,10.5,Qs 9s,"received, received, folds",Qc 2c 5h,,7c,,9h,,0.0,Irene13
4,20.0,Qh 5h,"has, received, received, folds, does",,,,,,folded,-0.5,Arabella505
3,22.73,8d 2h,"has, received, received, folds, does",,,,,,folded,-0.25,Ice
6,10.0,Kc,"has, received, received, folds, does",,,,,,folded,-0.1,bballstar
5,20.18,8h Ad,"received, received, folds, does",,,,,,folded,0.0,so_it_goes
5,5.0,Kd 6d,"received, received, folds",Ah Jd 6h,,Kh,,,,0.0,maxxxim
6,11.03,6h 4s,"received, received, folds, does",,,,,,folded,0.0,JohnnyTwoShots
5,46.0,Ad 9c,"received, received, folds",Ah 3c 2d,,Kh,,8c,,0.0,rivergods
3,23.23,Qd 7h,"has, received, received, folds, does",,,,,,folded,-0.5,Jui
6,20.0,9d 8d,"has, received, received, calls",8h 7s 4s,"checks, calls",,"checks, calls",Ah,"checks, folds, folded",-4.16,braaaap
5,10.5,7d 5d,"received, received, folds, does",,,,,,folded,0.0,Irene13
5,21.43,5c As,"has, received, received, raises, folds, does",,,,,,folded,-1.25,QDevilQ
5,46.5,8h 5s,"has, received, received, folds, does",,,,,,folded,-0.5,St3p04ka
6,20.0,Kh,"received, received, folds",Kd 3h 4d,,,,,,0.0,crafty55
6,11.03,6h 5c,"received, received, folds, does",,,,,,folded,0.0,tszis
4,20.0,3c 4c,"received, received, folds",4s Jc 7d,,,,,,0.0,Arabella505
5,21.93,3d 8s,"has, received, received, folds, does",,,,,,folded,-0.5,THEKELL
5,10.0,3s 4c,"received, received, folds",Kd 3d Jc,,8d,,5s,,0.0,ghost1994
3,23.23,4c Js,"received, received, folds",3d 10h 5d,,2c,,,,0.0,Ice
5,10.0,Ac Ah,"has, received, received, raises, mucks, mucks",,,,,,,0.5,IlxxxlI
6,10.25,Kc,"has, received, received, folds, does",,,,,,folded,-0.25,xin1575
6,20.0,4d 8s,"received, received, folds, does",,,,,,folded,0.0,WomboComboAA
5,21.93,6h 4d,"received, received, folds, does",,,,,,folded,0.0,QDevilQ
6,45.5,Kh Qs,"has, received, received, raises, mucks, mucks",,,,,,,1.0,IlxxxlI
6,45.5,8c,"received, received, folds, does",,,,,,folded,0.0,322xxx
5,5.0,6h Jh,"received, received, folds",2s Ac 4s,,8s,,3c,,0.0,MAK517
6,20.0,Qh 7s,"received, received, folds, does",,,,,,folded,0.0,Polar1z1ng
5,10.0,2s 2h,"has, received, received, folds, does",,,,,,folded,-0.25,t0x1cAce
5,21.93,5c 4c,"received, received, folds, does",,,,,,folded,0.0,THEKELL
6,11.13,8c 9d,"has, received, received, folds",Ah 5d 6h,,,,,,-0.1,Irene13
6,20.75,Jh,"received, received, raises",Qs Qh 3c,"folds, folded",9h,,Jc,,-1.5,dragggonfly
5,44.0,Kd Ks,"received, received, raises, mucks, mucks",,,,,,,1.5,IlxxxlI
4,20.0,7h 2s,"received, received, folds",Kd Ah 3s,,6s,,3c,,0.0,"Arabella505, WomboComboAA"
5,10.0,5d 2d,"received, received, folds, does",,,,,,folded,0.0,Ice
3,20.0,Kd Jd,"received, received, calls",9h 10c Qd,calls,6c,"bets, mucks, mucks",,,3.23,IlxxxlI
4,20.0,7s,"received, received, folds, does",,,,,,folded,0.0,IgLa
5,5.0,Kc 3d,"received, received, folds",6h 3s 6c,,,,,,0.0,monster999
6,20.25,3c 2d,"has, received, received, folds",4c 6s Qs,,,,,,-0.25,WomboComboAA
6,20.0,Kh Jc,"received, received, raises, mucks, mucks",,,,,,,0.75,IlxxxlI
4,44.0,9h Jc,"received, received, folds, does",,,,,,folded,0.0,St3p04ka
5,21.93,4s 8c,"received, received, folds",4d 4c 6s,,,,,,0.0,THEKELL
3,20.0,9s 3d,"received, received, folds, does",,,,,,folded,0.0,so_it_goes
6,10.25,2c 4d,"received, received, folds",5c 7s Qs,,Qh,,Jd,,0.0,tszis
5,10.0,Js 4h,"received, received, folds, does",,,,,,folded,0.0,ABMTLQC
5,10.0,2c Kd,"received, received, folds",9h 6d 8c,,7s,,,,0.0,PhillyPoker19
6,20.75,8d,"has, received, received, folds, does",,,,,,folded,-0.5,Polar1z1ng
5,21.43,Jh,"has, received, received, raises, mucks, mucks",,,,,,,0.5,IlxxxlI
4,43.0,Ks,"has, received, received, raises, mucks, mucks",,,,,,,1.0,IlxxxlI
5,5.0,3s 7h,"has, received, received, folds, does",,,,,,folded,-0.1,monster999
6,20.0,Kd 2h,"received, received, folds, does",,,,,,folded,0.0,WeakAndWeary
4,5.0,Qc 2s,"has, received, received, folds, does",,,,,,folded,-0.25,monster999
6,11.38,2h Qs,"has, received, received, folds",5h Js 10s,,4d,,,,-0.25,JohnnyTwoShots
6,20.75,Qh 8s,"received, received, folds, does",,,,,,folded,0.0,Polar1z1ng
5,10.0,4s Js,"received, received, folds, does",,,,,,folded,0.0,t0x1cAce
5,22.93,Qh,"has, received, received, calls",Jh 4d 10c,"checks, folds, does",,,,folded,-1.5,QDevilQ
5,10.0,Jh 2s,"has, received, received, folds, does",,,,,,folded,-0.1,annaroyer
3,20.0,Kd As,"has, received, received, raises, folds, does",,,,,,folded,-3.5,Jui
6,10.25,Kc 9d,"received, received, folds",Jd 7c Ks,,4c,,,,0.0,Rabb1tH0le
6,20.0,Ad Jc,"received, received, raises, mucks, mucks",,,,,,,0.75,IlxxxlI
3,20.0,4s 9s,"has, received, received, folds, does",,,,,,folded,-0.5,Heksebrygg
5,22.93,Ac 7h,"received, received, folds",5h Qc Kd,,Jh,,6h,,0.0,so_it_goes
6,11.38,3s 2c,"received, received, folds, does",,,,,,folded,0.0,ABMTLQC
6,10.25,Jd 9s,"received, received, folds, does",,,,,,folded,0.0,bballstar
4,5.0,6s 7h,"received, received, folds",8s 9s Kd,,4s,,,,0.0,maxxxim
4,20.0,9c 7d,"has, received, received, folds",As 5d Ks,,3c,,,,-0.25,Arabella505
6,20.0,Ks As,"received, received, raises",Qc Qs Qh,bets,3s,checks,Jd,"checks, mucks",-2.03,braaaap
5,10.0,4h,"received, received, folds",As 5h 5c,,,,,,0.0,Ice
5,22.93,6s 2d,"received, received, folds, does",,,,,,folded,0.0,QDevilQ
5,43.0,Qd 5s,"received, received, folds, does",,,,,,folded,0.0,speechboy71
6,11.03,Qh Ac,"received, received, raises, mucks, mucks",,,,,,,0.35,IlxxxlI
6,20.0,7h,"received, received, folds",Jd Qh 5s,,,,,,0.0,Polar1z1ng
4,5.0,5c 2c,"received, received, folds",4h 5d 7s,,,,,,0.0,monster999
5,22.93,Ks 5d,"received, received, folds, does",,,,,,folded,0.0,THEKELL
5,43.0,3s 8s,"received, received, folds, does",,,,,,folded,0.0,St3p04ka
6,10.25,7d Ad,"received, received, folds, does",,,,,,folded,0.0,Rabb1tH0le
4,20.45,6h 7c,"has, received, received, folds, does",,,,,,folded,-0.5,IgLa
5,11.01,9c,"has, received, received, calls",5d Kc 3c,bets,Jd,bets,Ah,"folds, folded",-2.95,ghost1994
5,23.18,4h Ad,"has, received, received, folds, does",,,,,,folded,-0.25,THEKELL
6,10.68,Kh Ks,"received, received, raises, mucks, mucks",,,,,,,0.35,IlxxxlI
5,20.0,Qs,"received, received, raises, folds, does",,,,,,folded,-1.15,crafty55
6,10.0,6c 6d,"has, received, received, raises, mucks, mucks",,,,,,,0.25,IlxxxlI
6,20.25,5s Qs,"has, received, received, calls",8d 9s Ac,bets,5h,checks,9h,"checks, mucks",-1.0,braaaap
4,5.0,3h 4c,"received, received, folds",2s 8d 2d,,Kh,,,,0.0,Ram1789
4,20.45,Jh 7h,"received, received, folds, does",,,,,,folded,0.0,WomboComboAA
6,10.25,9d 7s,"has, received, received, folds, does",,,,,,folded,-0.25,Rabb1tH0le
5,11.01,4h,"received, received, folds",4c 7s 9h,,,,,,0.0,Ice
5,20.0,3d 9d,"has, received, received, folds",5d Js Jd,,,,,,-0.25,Prestidigitator
